image_path,y_min,x_max,y_max,x_min
test_images/kriti_dataset/18_and_above/36678.jpg,14,100,102,35
test_images/kriti_dataset/18_and_above/4046.jpg,29,86,97,29
test_images/kriti_dataset/18_and_above/38459.jpg,23,85,91,33
test_images/kriti_dataset/18_and_above/25391.jpg,19,96,94,41
test_images/kriti_dataset/18_and_above/35611.jpg,30,92,101,35
test_images/kriti_dataset/18_and_above/30295.jpg,25,83,93,35
test_images/kriti_dataset/18_and_above/14936.jpg,18,93,94,41
test_images/kriti_dataset/18_and_above/8416.jpg,22,87,89,45
test_images/kriti_dataset/18_and_above/8416.jpg,69,122,123,85
test_images/kriti_dataset/18_and_above/44679.jpg,23,104,94,46
test_images/kriti_dataset/18_and_above/16571.jpg,17,86,97,28
test_images/kriti_dataset/18_and_above/37167.jpg,24,88,97,33
test_images/kriti_dataset/18_and_above/15504.jpg,20,94,103,38
test_images/kriti_dataset/18_and_above/6189.jpg,18,90,95,29
test_images/kriti_dataset/18_and_above/36895.jpg,14,95,103,38
test_images/kriti_dataset/18_and_above/4616.jpg,22,94,95,38
test_images/kriti_dataset/18_and_above/19822.jpg,19,87,94,31
test_images/kriti_dataset/18_and_above/15622.jpg,14,97,97,36
test_images/kriti_dataset/18_and_above/40739.jpg,15,96,93,32
test_images/kriti_dataset/18_and_above/26780.jpg,17,86,97,32
test_images/kriti_dataset/18_and_above/12816.jpg,10,99,105,34
test_images/kriti_dataset/18_and_above/35029.jpg,27,94,97,41
test_images/kriti_dataset/18_and_above/23804.jpg,14,86,90,34
test_images/kriti_dataset/18_and_above/32990.jpg,22,93,100,32
test_images/kriti_dataset/18_and_above/10902.jpg,14,88,97,34
test_images/kriti_dataset/18_and_above/19548.jpg,22,86,100,28
test_images/kriti_dataset/18_and_above/26435.jpg,17,97,101,35
test_images/kriti_dataset/18_and_above/28524.jpg,9,91,98,27
test_images/kriti_dataset/18_and_above/17813.jpg,28,95,94,37
test_images/kriti_dataset/18_and_above/271.jpg,22,84,88,32
test_images/kriti_dataset/18_and_above/44293.jpg,6,86,96,33
test_images/kriti_dataset/18_and_above/3978.jpg,21,98,99,44
test_images/kriti_dataset/18_and_above/7951.jpg,17,92,99,38
test_images/kriti_dataset/18_and_above/40153.jpg,16,95,100,34
test_images/kriti_dataset/18_and_above/29946.jpg,21,96,93,41
test_images/kriti_dataset/18_and_above/4410.jpg,23,86,89,37
test_images/kriti_dataset/18_and_above/2518.jpg,17,101,97,44
test_images/kriti_dataset/18_and_above/28794.jpg,33,85,98,31
test_images/kriti_dataset/18_and_above/28794.jpg,1,111,31,75
test_images/kriti_dataset/18_and_above/6603.jpg,25,89,98,29
test_images/kriti_dataset/18_and_above/955.jpg,27,91,88,46
test_images/kriti_dataset/18_and_above/26778.jpg,17,88,97,29
test_images/kriti_dataset/18_and_above/22700.jpg,18,90,95,36
test_images/kriti_dataset/18_and_above/6454.jpg,16,99,102,31
test_images/kriti_dataset/18_and_above/16773.jpg,34,85,88,48
test_images/kriti_dataset/18_and_above/16773.jpg,8,26,33,8
test_images/kriti_dataset/18_and_above/3478.jpg,29,90,96,36
test_images/kriti_dataset/18_and_above/5510.jpg,18,87,92,31
test_images/kriti_dataset/18_and_above/20790.jpg,28,95,101,34
test_images/kriti_dataset/18_and_above/17679.jpg,23,93,102,36
test_images/kriti_dataset/18_and_above/8829.jpg,19,91,99,27
test_images/kriti_dataset/18_and_above/42912.jpg,23,91,91,38
test_images/kriti_dataset/18_and_above/1688.jpg,15,88,93,32
test_images/kriti_dataset/18_and_above/15675.jpg,12,86,98,27
test_images/kriti_dataset/18_and_above/5052.jpg,28,91,97,36
test_images/kriti_dataset/18_and_above/39291.jpg,22,90,101,31
test_images/kriti_dataset/18_and_above/29773.jpg,13,105,101,38
test_images/kriti_dataset/18_and_above/43724.jpg,22,92,97,36
test_images/kriti_dataset/18_and_above/30219.jpg,22,97,98,39
test_images/kriti_dataset/18_and_above/7654.jpg,26,83,91,32
test_images/kriti_dataset/18_and_above/13781.jpg,24,96,96,43
test_images/kriti_dataset/18_and_above/23604.jpg,13,97,97,38
test_images/kriti_dataset/18_and_above/25407.jpg,20,97,98,39
test_images/kriti_dataset/18_and_above/3210.jpg,35,82,88,41
test_images/kriti_dataset/18_and_above/19343.jpg,12,100,100,35
test_images/kriti_dataset/18_and_above/35905.jpg,21,93,95,36
test_images/kriti_dataset/18_and_above/390.jpg,25,96,97,39
test_images/kriti_dataset/18_and_above/21541.jpg,25,94,94,34
test_images/kriti_dataset/18_and_above/34914.jpg,23,86,96,33
test_images/kriti_dataset/18_and_above/37391.jpg,31,88,94,40
test_images/kriti_dataset/18_and_above/2443.jpg,23,84,99,33
test_images/kriti_dataset/18_and_above/37317.jpg,16,93,100,34
test_images/kriti_dataset/18_and_above/17784.jpg,32,94,97,43
test_images/kriti_dataset/18_and_above/3408.jpg,6,89,108,29
test_images/kriti_dataset/18_and_above/3408.jpg,0,128,49,94
test_images/kriti_dataset/18_and_above/5079.jpg,24,87,99,32
test_images/kriti_dataset/18_and_above/22421.jpg,26,92,93,37
test_images/kriti_dataset/18_and_above/26738.jpg,19,91,95,30
test_images/kriti_dataset/18_and_above/28363.jpg,21,90,95,36
test_images/kriti_dataset/18_and_above/7169.jpg,16,101,95,38
test_images/kriti_dataset/18_and_above/23586.jpg,17,83,99,31
test_images/kriti_dataset/18_and_above/11213.jpg,30,90,99,33
test_images/kriti_dataset/18_and_above/27535.jpg,19,93,95,28
test_images/kriti_dataset/18_and_above/12593.jpg,17,101,92,42
test_images/kriti_dataset/18_and_above/30763.jpg,29,93,101,42
test_images/kriti_dataset/18_and_above/1967.jpg,25,82,87,42
test_images/kriti_dataset/18_and_above/21122.jpg,25,87,100,32
test_images/kriti_dataset/18_and_above/26978.jpg,14,87,93,32
test_images/kriti_dataset/18_and_above/19100.jpg,21,87,96,33
test_images/kriti_dataset/18_and_above/27681.jpg,26,82,80,39
test_images/kriti_dataset/18_and_above/14553.jpg,10,91,96,33
test_images/kriti_dataset/18_and_above/25929.jpg,10,92,96,37
test_images/kriti_dataset/18_and_above/26017.jpg,24,94,91,45
test_images/kriti_dataset/18_and_above/26017.jpg,49,23,108,0
test_images/kriti_dataset/18_and_above/21244.jpg,20,83,96,28
test_images/kriti_dataset/18_and_above/33302.jpg,11,90,100,30
test_images/kriti_dataset/18_and_above/29108.jpg,17,98,96,38
test_images/kriti_dataset/18_and_above/353.jpg,17,92,96,33
test_images/kriti_dataset/18_and_above/2289.jpg,23,88,93,35
test_images/kriti_dataset/18_and_above/40950.jpg,23,85,91,33
test_images/kriti_dataset/18_and_above/12806.jpg,13,96,96,25
test_images/kriti_dataset/18_and_above/10554.jpg,10,94,99,37
test_images/kriti_dataset/18_and_above/8986.jpg,20,95,100,37
test_images/kriti_dataset/18_and_above/6861.jpg,22,89,97,35
test_images/kriti_dataset/18_and_above/8833.jpg,9,92,95,39
test_images/kriti_dataset/18_and_above/43535.jpg,19,97,93,40
test_images/kriti_dataset/18_and_above/38625.jpg,22,96,97,40
test_images/kriti_dataset/18_and_above/32249.jpg,19,91,100,33
test_images/kriti_dataset/18_and_above/6382.jpg,27,79,92,34
test_images/kriti_dataset/18_and_above/1909.jpg,25,79,86,46
test_images/kriti_dataset/18_and_above/27515.jpg,21,94,97,42
test_images/kriti_dataset/18_and_above/1769.jpg,24,93,96,34
test_images/kriti_dataset/18_and_above/14035.jpg,9,86,101,42
test_images/kriti_dataset/18_and_above/30540.jpg,16,84,97,24
test_images/kriti_dataset/18_and_above/39360.jpg,28,92,101,38
test_images/kriti_dataset/18_and_above/11018.jpg,8,99,99,25
test_images/kriti_dataset/18_and_above/22220.jpg,21,89,96,31
test_images/kriti_dataset/18_and_above/13229.jpg,26,90,97,33
test_images/kriti_dataset/18_and_above/16173.jpg,28,84,87,38
test_images/kriti_dataset/18_and_above/2553.jpg,15,91,105,18
test_images/kriti_dataset/18_and_above/6182.jpg,21,100,98,41
test_images/kriti_dataset/18_and_above/16446.jpg,23,84,89,38
test_images/kriti_dataset/18_and_above/36799.jpg,20,85,96,32
test_images/kriti_dataset/18_and_above/41140.jpg,27,92,100,39
test_images/kriti_dataset/18_and_above/3560.jpg,11,87,99,31
test_images/kriti_dataset/18_and_above/11512.jpg,25,91,90,37
test_images/kriti_dataset/18_and_above/8527.jpg,20,96,100,34
test_images/kriti_dataset/18_and_above/27362.jpg,14,102,97,40
test_images/kriti_dataset/18_and_above/34025.jpg,24,94,93,42
test_images/kriti_dataset/18_and_above/24706.jpg,24,89,94,30
test_images/kriti_dataset/18_and_above/24980.jpg,21,93,96,41
test_images/kriti_dataset/18_and_above/21501.jpg,14,91,100,22
test_images/kriti_dataset/18_and_above/12422.jpg,24,87,96,31
test_images/kriti_dataset/18_and_above/27142.jpg,19,93,91,43
test_images/kriti_dataset/18_and_above/2808.jpg,25,82,93,24
test_images/kriti_dataset/18_and_above/27486.jpg,20,102,99,41
test_images/kriti_dataset/18_and_above/42710.jpg,22,89,91,41
test_images/kriti_dataset/18_and_above/5318.jpg,23,87,94,34
test_images/kriti_dataset/18_and_above/28994.jpg,34,87,100,31
test_images/kriti_dataset/18_and_above/11340.jpg,17,90,94,34
test_images/kriti_dataset/18_and_above/43832.jpg,13,92,89,31
test_images/kriti_dataset/18_and_above/21125.jpg,27,89,105,31
test_images/kriti_dataset/18_and_above/16148.jpg,13,96,99,39
test_images/kriti_dataset/18_and_above/18647.jpg,15,100,102,43
test_images/kriti_dataset/18_and_above/25551.jpg,16,90,100,27
test_images/kriti_dataset/18_and_above/3521.jpg,18,96,97,38
test_images/kriti_dataset/18_and_above/34975.jpg,24,89,99,34
test_images/kriti_dataset/18_and_above/41089.jpg,17,84,97,26
test_images/kriti_dataset/18_and_above/29896.jpg,23,83,93,29
test_images/kriti_dataset/18_and_above/27775.jpg,25,87,98,35
test_images/kriti_dataset/18_and_above/15762.jpg,21,85,89,42
test_images/kriti_dataset/18_and_above/29486.jpg,10,94,100,27
test_images/kriti_dataset/18_and_above/13787.jpg,19,100,105,42
test_images/kriti_dataset/18_and_above/11688.jpg,17,86,86,32
test_images/kriti_dataset/18_and_above/5014.jpg,22,90,105,7
test_images/kriti_dataset/18_and_above/37875.jpg,19,90,92,35
test_images/kriti_dataset/18_and_above/39430.jpg,26,87,95,31
test_images/kriti_dataset/18_and_above/1111.jpg,32,87,84,45
test_images/kriti_dataset/18_and_above/39638.jpg,19,97,91,42
test_images/kriti_dataset/18_and_above/14743.jpg,13,95,96,38
test_images/kriti_dataset/18_and_above/26775.jpg,14,91,96,32
test_images/kriti_dataset/18_and_above/11725.jpg,24,88,99,32
test_images/kriti_dataset/18_and_above/21262.jpg,17,85,100,28
test_images/kriti_dataset/18_and_above/17052.jpg,16,88,93,29
test_images/kriti_dataset/18_and_above/20996.jpg,22,94,100,37
test_images/kriti_dataset/18_and_above/4201.jpg,11,92,91,37
test_images/kriti_dataset/18_and_above/36185.jpg,10,100,104,35
test_images/kriti_dataset/18_and_above/42364.jpg,20,92,96,34
test_images/kriti_dataset/18_and_above/23086.jpg,18,95,91,41
test_images/kriti_dataset/18_and_above/26904.jpg,32,88,94,43
test_images/kriti_dataset/18_and_above/27266.jpg,17,99,95,46
test_images/kriti_dataset/18_and_above/7269.jpg,26,86,100,29
test_images/kriti_dataset/18_and_above/31927.jpg,19,103,93,42
test_images/kriti_dataset/18_and_above/3764.jpg,29,97,97,37
test_images/kriti_dataset/18_and_above/13291.jpg,15,91,95,41
test_images/kriti_dataset/18_and_above/354.jpg,23,91,96,33
test_images/kriti_dataset/18_and_above/28550.jpg,25,86,93,29
test_images/kriti_dataset/18_and_above/13628.jpg,19,91,87,42
test_images/kriti_dataset/18_and_above/2314.jpg,24,98,94,39
test_images/kriti_dataset/18_and_above/6351.jpg,32,90,88,44
test_images/kriti_dataset/18_and_above/35552.jpg,34,85,88,48
test_images/kriti_dataset/18_and_above/35552.jpg,8,26,33,8
test_images/kriti_dataset/18_and_above/35141.jpg,24,93,91,42
test_images/kriti_dataset/18_and_above/44834.jpg,19,85,98,28
test_images/kriti_dataset/18_and_above/3571.jpg,15,92,98,34
test_images/kriti_dataset/18_and_above/39874.jpg,20,92,92,36
test_images/kriti_dataset/18_and_above/175.jpg,12,91,92,28
test_images/kriti_dataset/18_and_above/40922.jpg,8,92,89,34
test_images/kriti_dataset/18_and_above/19402.jpg,20,99,97,41
test_images/kriti_dataset/18_and_above/8255.jpg,12,92,85,30
test_images/kriti_dataset/18_and_above/8941.jpg,21,90,93,31
test_images/kriti_dataset/18_and_above/27483.jpg,30,86,88,38
test_images/kriti_dataset/18_and_above/42772.jpg,18,92,103,32
test_images/kriti_dataset/18_and_above/7557.jpg,18,96,97,39
test_images/kriti_dataset/18_and_above/26361.jpg,16,94,101,40
test_images/kriti_dataset/18_and_above/5953.jpg,27,96,94,33
test_images/kriti_dataset/18_and_above/15059.jpg,10,92,90,34
test_images/kriti_dataset/18_and_above/44296.jpg,24,87,94,33
test_images/kriti_dataset/18_and_above/28690.jpg,17,91,99,32
test_images/kriti_dataset/18_and_above/27323.jpg,20,97,96,35
test_images/kriti_dataset/18_and_above/41265.jpg,22,93,94,40
test_images/kriti_dataset/18_and_above/31551.jpg,31,91,97,38
test_images/kriti_dataset/18_and_above/34821.jpg,24,95,91,46
test_images/kriti_dataset/18_and_above/34821.jpg,56,14,83,0
test_images/kriti_dataset/18_and_above/5074.jpg,17,87,92,34
test_images/kriti_dataset/18_and_above/17564.jpg,25,81,87,34
test_images/kriti_dataset/18_and_above/33016.jpg,27,88,92,42
test_images/kriti_dataset/18_and_above/20623.jpg,13,103,109,35
test_images/kriti_dataset/18_and_above/28118.jpg,23,93,99,39
test_images/kriti_dataset/18_and_above/22420.jpg,13,86,98,42
test_images/kriti_dataset/18_and_above/22420.jpg,46,31,116,0
test_images/kriti_dataset/18_and_above/12917.jpg,21,86,93,32
test_images/kriti_dataset/18_and_above/8105.jpg,11,97,90,33
test_images/kriti_dataset/18_and_above/15257.jpg,22,89,100,32
test_images/kriti_dataset/18_and_above/27122.jpg,25,88,87,43
test_images/kriti_dataset/18_and_above/10141.jpg,18,96,99,42
test_images/kriti_dataset/18_and_above/35459.jpg,14,98,98,35
test_images/kriti_dataset/18_and_above/36457.jpg,24,91,92,36
test_images/kriti_dataset/18_and_above/41471.jpg,18,100,97,42
test_images/kriti_dataset/18_and_above/9705.jpg,17,91,99,32
test_images/kriti_dataset/18_and_above/2492.jpg,9,98,98,40
test_images/kriti_dataset/18_and_above/17893.jpg,16,94,102,33
test_images/kriti_dataset/18_and_above/29606.jpg,20,89,92,34
test_images/kriti_dataset/18_and_above/36959.jpg,17,90,92,36
test_images/kriti_dataset/18_and_above/11536.jpg,6,96,95,42
test_images/kriti_dataset/18_and_above/4973.jpg,30,78,89,37
test_images/kriti_dataset/18_and_above/13370.jpg,22,90,97,32
test_images/kriti_dataset/18_and_above/41815.jpg,17,93,98,31
test_images/kriti_dataset/18_and_above/9001.jpg,17,87,99,26
test_images/kriti_dataset/18_and_above/42497.jpg,22,92,98,38
test_images/kriti_dataset/18_and_above/26462.jpg,32,83,88,44
test_images/kriti_dataset/18_and_above/30640.jpg,29,94,102,36
test_images/kriti_dataset/18_and_above/39787.jpg,22,96,97,40
test_images/kriti_dataset/18_and_above/41360.jpg,17,86,97,28
test_images/kriti_dataset/18_and_above/20167.jpg,10,90,102,25
test_images/kriti_dataset/18_and_above/41478.jpg,18,91,98,29
test_images/kriti_dataset/18_and_above/41478.jpg,64,127,104,99
test_images/kriti_dataset/18_and_above/16947.jpg,25,96,96,45
test_images/kriti_dataset/18_and_above/37799.jpg,12,92,99,30
test_images/kriti_dataset/18_and_above/38949.jpg,22,93,92,42
test_images/kriti_dataset/18_and_above/11843.jpg,22,94,93,37
test_images/kriti_dataset/18_and_above/19591.jpg,31,79,90,42
test_images/kriti_dataset/18_and_above/18878.jpg,16,89,92,34
test_images/kriti_dataset/18_and_above/43840.jpg,17,93,90,33
test_images/kriti_dataset/18_and_above/3236.jpg,17,89,102,32
test_images/kriti_dataset/18_and_above/22353.jpg,20,97,97,41
test_images/kriti_dataset/18_and_above/13597.jpg,18,84,96,28
test_images/kriti_dataset/18_and_above/42390.jpg,18,90,95,31
test_images/kriti_dataset/18_and_above/30619.jpg,11,89,95,37
test_images/kriti_dataset/18_and_above/28780.jpg,19,91,95,30
test_images/kriti_dataset/18_and_above/3737.jpg,25,93,97,36
test_images/kriti_dataset/18_and_above/21376.jpg,24,91,94,34
test_images/kriti_dataset/18_and_above/7163.jpg,17,90,96,34
test_images/kriti_dataset/18_and_above/36199.jpg,23,88,98,29
test_images/kriti_dataset/18_and_above/25333.jpg,21,96,98,37
test_images/kriti_dataset/18_and_above/25333.jpg,38,128,88,107
test_images/kriti_dataset/18_and_above/21143.jpg,23,90,90,34
test_images/kriti_dataset/18_and_above/30302.jpg,22,85,89,31
test_images/kriti_dataset/18_and_above/13587.jpg,16,79,100,29
test_images/kriti_dataset/18_and_above/10088.jpg,18,90,95,38
test_images/kriti_dataset/18_and_above/33691.jpg,12,86,92,37
test_images/kriti_dataset/18_and_above/6508.jpg,28,79,89,32
test_images/kriti_dataset/18_and_above/12897.jpg,26,90,96,37
test_images/kriti_dataset/18_and_above/15596.jpg,26,90,92,42
test_images/kriti_dataset/18_and_above/4030.jpg,21,98,90,45
test_images/kriti_dataset/18_and_above/4030.jpg,29,22,74,0
test_images/kriti_dataset/18_and_above/5942.jpg,21,90,97,35
test_images/kriti_dataset/18_and_above/11316.jpg,11,96,97,34
test_images/kriti_dataset/18_and_above/20045.jpg,23,86,90,36
test_images/kriti_dataset/18_and_above/13600.jpg,16,95,94,30
test_images/kriti_dataset/18_and_above/44723.jpg,21,93,95,36
test_images/kriti_dataset/18_and_above/25687.jpg,22,84,97,31
test_images/kriti_dataset/18_and_above/42049.jpg,15,90,109,31
test_images/kriti_dataset/18_and_above/31755.jpg,22,90,95,29
test_images/kriti_dataset/18_and_above/21455.jpg,23,84,93,40
test_images/kriti_dataset/18_and_above/21455.jpg,83,22,122,0
test_images/kriti_dataset/18_and_above/11601.jpg,23,89,89,38
test_images/kriti_dataset/18_and_above/28196.jpg,14,95,101,36
test_images/kriti_dataset/18_and_above/14245.jpg,27,100,102,45
test_images/kriti_dataset/18_and_above/998.jpg,21,93,89,42
test_images/kriti_dataset/18_and_above/30910.jpg,23,88,90,35
test_images/kriti_dataset/18_and_above/16932.jpg,25,82,84,41
test_images/kriti_dataset/18_and_above/39703.jpg,22,90,95,40
test_images/kriti_dataset/18_and_above/12272.jpg,29,99,99,44
test_images/kriti_dataset/18_and_above/11631.jpg,22,95,98,42
test_images/kriti_dataset/18_and_above/10509.jpg,30,92,94,34
test_images/kriti_dataset/18_and_above/7836.jpg,23,89,95,40
test_images/kriti_dataset/18_and_above/7836.jpg,56,14,70,5
test_images/kriti_dataset/18_and_above/32832.jpg,22,89,97,30
test_images/kriti_dataset/18_and_above/28245.jpg,14,92,105,34
test_images/kriti_dataset/18_and_above/8428.jpg,13,91,87,41
test_images/kriti_dataset/18_and_above/3100.jpg,21,86,99,27
test_images/kriti_dataset/18_and_above/10521.jpg,18,93,101,41
test_images/kriti_dataset/18_and_above/10122.jpg,17,95,93,43
test_images/kriti_dataset/18_and_above/22174.jpg,20,90,100,27
test_images/kriti_dataset/18_and_above/42422.jpg,9,96,102,26
test_images/kriti_dataset/18_and_above/41116.jpg,18,98,94,40
test_images/kriti_dataset/18_and_above/28955.jpg,12,86,97,28
test_images/kriti_dataset/18_and_above/26162.jpg,29,97,93,44
test_images/kriti_dataset/18_and_above/31472.jpg,18,93,97,35
test_images/kriti_dataset/18_and_above/11131.jpg,28,88,94,38
test_images/kriti_dataset/18_and_above/11131.jpg,35,44,84,7
test_images/kriti_dataset/18_and_above/25997.jpg,22,96,95,38
test_images/kriti_dataset/18_and_above/12973.jpg,22,94,94,31
test_images/kriti_dataset/18_and_above/34620.jpg,22,91,88,44
test_images/kriti_dataset/18_and_above/3067.jpg,32,81,90,41
test_images/kriti_dataset/18_and_above/42234.jpg,17,92,97,35
test_images/kriti_dataset/18_and_above/16564.jpg,35,86,84,49
test_images/kriti_dataset/18_and_above/30204.jpg,31,91,94,37
test_images/kriti_dataset/18_and_above/32013.jpg,19,98,92,37
test_images/kriti_dataset/18_and_above/24393.jpg,15,91,96,30
test_images/kriti_dataset/18_and_above/7921.jpg,22,91,92,37
test_images/kriti_dataset/18_and_above/6540.jpg,15,89,97,33
test_images/kriti_dataset/18_and_above/24047.jpg,13,94,103,26
test_images/kriti_dataset/18_and_above/13008.jpg,69,25,119,0
test_images/kriti_dataset/18_and_above/13008.jpg,25,89,83,48
